dataset name,url
TV_Marketing,/venkateshthota/tv-marketing
Country Codes: 2/3 Letter,/patricklowe/country-codes
tips_csv,/aswin1871/tips-csv
Halley's Life Table ,/ukveteran/halleys-life-table
UK Daily Confirmed Cases 3/4/2020,/ukveteran/uk-daily-confirmed-cases-342020
sat_gpa.csv,/sundancefish/sat-gpacsv
multiTimelineTest,/kirahman2/multitimelinetest
Car_sales,/rajatkumartiwari/car-sales
exdata,/luoganwen/exdata
map-lat-log-h1n1,/fabiovaz/maplatlogh1n1
COVID-19 Morocco,/abdelhaks/covid19-morocco
New Product Sales,/mavihs08/new-product-sales
GPU Programming - Matrix Multiplication Results,/mrasyidg/gpu-programming-matrix-multiplication-results
blacklist_chestxray_images,/monsterspy/blacklist-chestxray-images
50 Startups,/divyam811/50-startups
building_prices_predictions,/vdubey1974/building-prices-predictions
Pokemon,/muditchoraria/pokemon
irisflower,/satyamgoswami/irisflower
dubai_neighborhood2.csv,/haithamelshenawy/dubai-neighborhood2csv
US States Covid-19 test data,/sripotu/us-states-covid19-test-data
Chana Prices,/mittajithendra/chana-prices
irisdataset,/satyamgoswami/irisdataset
clash_royale_card_infos,/freakyoiseau/clash-royale-card-infos
AirPassengers,/cairo43227/airpassengers
property data1,/nikmohdhasmizie/property-data1
Trends data from DOU,/kpkostya/trends-data-from-dou
correlation,/maheshwars/correlation
Biathlon_at_the_Winter_Paralympics,/mathurinache/biathlon-at-the-winter-paralympics
media_sequence,/gopidurgaprasad/media-sequence
covid19,/abhishek17569/covid19
cell_data,/xieguoliang2333/cell-data
Sample Results,/abdulahadsaeed/sample-results
outputing,/muhamadfauziridwan/outputing
Sample CSV,/helvinobanil/sample-csv
samplecsvfile,/helvinobanil/samplecsvfile
SaludCantonesEcuador,/mnleck/saludcantonesecuador
plastics-top-rivers,/valchovalev/plasticstoprivers
outdoorclassification,/rheasajonia/outdoorclassification
marvel characters,/yadhuphilip/marvel-characters
iris.csv,/chanfa/iriscsv
RePaUfra_v1,/adrianoavelar/repaufra-v1
myiris,/girinath07/myiris
salary_dataset,/prashikdewtale/salary-dataset
State Population,/madeleineferguson/state-population
Covid19_Data_Turkey,/ridvanucdag/covid19-data-turkey
GDPData1,/andrewshenyh/gdpdata1
Mall Customers,/harshsharma27/mall-customers
mapa log lat n1n1,/fabiovaz/mapa-log-lat-n1n1
map log lat h1n1,/fabiovaz/map-log-lat-h1n1
COVID-19 Data,/siddheshmahajan/covid19-data
world-trade-exports-constant-prices,/valchovalev/worldtradeexportsconstantprices
T20 Cricket Most Runs 2016,/frankfernandes/t20mostruns2016
LC_loans,/wgunat/lc-loans
montkiara,/nikmohdhasmizie/montkiara
Dummy data,/tamyongwei/dummy-data
sreeja data,/sreeja450/sreeja-data
Elements in River Water Samples ,/ukveteran/elements-in-river-water-samples
effet of anti anexity drug,/sr123sud12345/effet-of-anti-anexity-drug
result,/archiesangole/result
revenue vs no_of_employees(can be used for SLR),/vishnutrvishnutr/revenue-vs-no-of-employeescan-be-used-for-slr
Cost Function for Electricity Producers ,/ukveteran/cost-function-for-electricity-producers
Lifeboats on the Titanic ,/ukveteran/lifeboats-on-the-titanic
height,/karunyahaloi/height
databarakoa,/mikemollel/databarakoa
Experiment on Word Memory ,/ukveteran/experiment-on-word-memory
iris.data,/naveenmldl/irisdata
covid19,/abhishek17569/covid19
dailycount,/abhishek17569/dailycount
dailycount1,/abhishek17569/dailycount1
datapaths,/anuchurisravanthi/datapaths
speechpaths,/anuchurisravanthi/speechpaths
Transport XLRI,/kunalk0hli/transportxlri
Fish list,/minmind/fish-list
Oakland Police Response Times,/cityofoakland/oakland-police-response-times
COVID_19 SPike Glycoprotein Sequences Europe,/iamtatha/covid-19-spike-glycoprotein-sequences-europe
Position Salaries,/sevdanurgenc/position-salaries
mtcars,/aishwaryachowdary/mtcars
Grading of the students (IPE101) cleaned,/tanmoyie/grading-of-the-students-ipe101-cleaned
Heart dataset,/tanmoyie/heart-dataset
Production d'électricité en Tunisie ,/ahmed0505/production-dlectricit-en-tunisie
mapa log lat covid,/fabiovaz/mapa-log-lat-covid
testes,/marcelofarinha/testes
COVID-19 Cases,/akshadagaonkar/covid19-cases
zz200619,/luolihao/zz200619
Practica_webcrawler,/carlosalbertousaqun/practica-webcrawler
mapa log lat sars,/fabiovaz/mapa-log-lat-sars
AAPLINC,/khoongweihao/aaplinc
Cars dataset,/vinod00725/cars-dataset
2015 US County-Level Population Estimates,/stevepalley/us-county-population
Coronavirus-Italy-Time-Series-Dataset,/jacobmacleod/coronavirusitalytimeseriesdataset
basic_ammenities,/atharvadeore/basic-ammenities
zama göre değişen,/ardakksal/zama-gre-deien
RedComp,/saptarsi/redcomp
task1seeds,/avinashvyas/task1seeds
Precipitacion_2013-2020_Barranquilla,/andresaguirrecudris/precipitacion-20132020-barranquilla
mydataset,/anuchurisravanthi/mydataset
trilhafinal,/mpicoli/trilhafinal
Customer Segmentation ,/sourabhkulkarni2424/customer-segmentation
covidallabama,/konstantinosalvertos/covidallabama
covidalabamaa,/konstantinosalvertos/covidalabamaa
bsrm ex,/amlan086/bsrm-ex
Turkish Super League 2018 - 2019 season first half,/mertopkaya/super-lig
LADWP Power Poles Replaced,/cityofLA/ladwp-power-poles-replaced
Short WiFi RSS Dataset,/modgame1122/short-wifi-rss-dataset
paths-data,/sumanth4548/pathsdata
black_list,/ajulian/black-list
Divorce_demography,/mathurinache/divorce-demography
Effective Federal Funds Rate,/joshuaquahshousing/effective-federal-funds-rate
datapaths,/anuchurisravanthi/datapaths
university,/polinariabokon/university
List_of_countries_by_natural_gas_imports,/mathurinache/list-of-countries-by-natural-gas-imports
List_of_countries_by_cement_production,/mathurinache/list-of-countries-by-cement-production
Hinduism_by_country,/mathurinache/hinduism-by-country
curve_dataset,/sachiniem/curve-dataset
List_of_countries_by_natural_gas_proven_reserves,/mathurinache/list-of-countries-by-natural-gas-proven-reserves
List_of_countries_by_natural_gas_production,/mathurinache/list-of-countries-by-natural-gas-production
List_of_countries_by_natural_gas_exports,/mathurinache/list-of-countries-by-natural-gas-exports
Reducing Traffic Mortality in the USA,/piyush1999/reducing-traffic-mortality-in-the-usa
List_of_countries_by_aircraft_component_exports,/mathurinache/list-of-countries-by-aircraft-component-exports
skyscraper data of Pakistan,/mussaddiqnawaz/skyscraper-data-of-pakistan
mapa log lat ebola,/fabiovaz/mapa-log-lat-ebola
map-log-lat-h1n1,/fabiovaz/maploglath1n1
IRIS Dataset,/syedtouqeer/iris-dataset
Covid 19 Curitiba,/luistiago/covid-19-curitiba
Lego Colors,/rickvenadata/lego-colors
mtcars1,/aishwaryachowdary/mtcars1
predator,/rangerdanger/predator
mapa log lat h1n1,/fabiovaz/mapa-log-lat-h1n1
lat log map h1n1,/fabiovaz/lat-log-map-h1n1
covid22062020,/ashank19/covid22062020
air data,/yashgoyal401/air-data
akhir ujian,/rizkynilam/akhir-ujian
lucky uas RFM,/luckyrachmatsaputra/lucky-uas-rfm
uas RFM lucky big data,/luckyrachmatsaputra/uas-rfm-lucky-big-data
TESTTTTT,/abramleendert/testtttt
abramlk,/abramleendert/abramlk
LED_bulbs_distribution_by_Government_of_India,/san089/led-bulbs-distribution-by-government-of-india
submis3,/borobom/submis3
Food Pricing Monitoring tool dataset,/shirishsonvane/food-pricing-monitoring-tool-dataset
test.csv,/jasiwalaman97/testcsv
covid-19 Turkey (worldometer's),/atidem/covid19-turkey-worldometers
Corona Virus,/mahadihasantarunno/corona-virus
NI Standard Price and Index by LGD,/philmulhall/ni-standard-price-and-index-by-lgd
titanic,/jinghaodu/titanic
mymba_data,/aishwaryachowdary/mymba-data
US States Energy Profiles 2015,/headwinds/us-states-energy-profiles-2015
Pesquisadores_2017,/fernandabluestar/informaes-sobre-os-pesquisadores
players,/bassballfever/players
Faillissementen_sectoren_2.0,/dollieschmitschman/faillissementen-sectoren-20
EU Countries List,/gmguarino1/eu-countries-list
gtborn,/ojoboaaron/gtborn
ds_labels,/vinciusdarochamotta/labels
110000,/jolatwa/110000
Test dataset,/vikasbhadoria/test-dataset
5f_effdet5,/xiaoyaopeng/5f-effdet5
Olympic Games,/adeyoyintemidayo/olympic-games
validation-hers,/monnniil/validationhers
canada,/vandanpatel/canada
lovedata,/komalvishwakarma/lovedata
watermelon4.0,/ch1762/watermelon40
IRIS_CLF_DATASET,/rockinjas123/iris-clf-dataset
data collected hers,/monnniil/data-collected-hers
Foriegn Direct Investment in Agriculture (India),/awadhi123/foriegn-direct-investment-in-agriculture-india
Holidays 2014-2022 in Germany,/alexandergorbach/holidays-20142022-in-germany
Wrestling_at_the_Summer_Olympics,/mathurinache/wrestling-at-the-summer-olympics
ALASKA2 TFRecord files,/momoyo/alaska2-tfrecord-files
Help International,/robbyfuad/help-international
Top50Songs,/sahilrajwar/top50song
UFC 263 Contest Dummy Submission,/mdabbert/ufc-263-contest-dummy-submission
chd123456,/fatenalzazah/chd123456
tugasssss,/abramleendert/tugasssss
US Counties GDP,/sarques/us-counties-gdp
Automobile_data,/mauyonfridaysenapon/automobile-data
Price prediction,/anshulkataria/price-prediction
Dataset,/bashirabubakar/dataset
state_lats,/morgank23/state-lats
Miceweights,/evagorasgeorgiou/miceweights
TestSet,/aliwest/testset
Unofficial Holidays,/hanyan/unofficialholidays
spending of customer ,/yogirj/spending-of-customer
Indian Students Abroad (March 2017),/doctri/indian-students-abroad-march-2017
Origin Highest Refugee,/mathurinache/originhighestrefugee
augtest,/muibkdn/augtest
LADWP Water Mainline Replacement,/cityofLA/ladwp-water-mainline-replacement
World_Artistic_Gymnastics_Championships,/mathurinache/world-artistic-gymnastics-championships
simple salary prediction ,/bigbillions/simple-salary-prediction
Republican Primary,/ryanwestwood/republican-primary
Primary Results,/ryanwestwood/primary-results
Velachery AQI,/solomonbradley/velachery-aqi
Busiest Airports 2000-2019,/mathurinache/busiestairports20002019
COVID-19,/ramkripal/covid19-time-series-data
Forest,/rahulchahel/forest
lab3 data,/krishnagiri/lab3-data
Store_Retail_Analysis,/chandanabhatt/store-retail-analysis
Shipman Data,/ukveteran/shipman-data
Nikhil_Final_2,/vinaypnair/nikhil-final-2
Fuel Data,/mohamedibrahimml/fuel-data
m5_Inflation_rate,/wonjunpark/m5-inflation-rate
input/panda_submissions/test,/rokiso/inputpanda-submissionstest
Datos Ibex35 a 072020,/andrsdellamo/datos-ibex35-a-072020
kwc dataset,/mahfuz17/kwc-dataset
Pokemon First Generation,/suveesh/pokemon-first-generation-attributes-dataset
COVID19 Indian Testing Labs,/nitikakamboj/covid19-indian-testing-labs
challenge-2019-classes-description-segmentable,/mathurinache/challenge2019classesdescriptionsegmentable
genderbias,/ajaldin/genderbias
Dr-Semmelweis-Handwashing,/vynguyen2408/drsemmelweishandwashing
wheatdt,/doanquanvietnamca/wheatdt
VBO Bootcamp ,/rame1453/vbo-bootcamp-clinic
haberman,/gowtamsingulur/habermancsv
List_of_Oceanian_countries_by_GDP_growth,/mathurinache/list-of-oceanian-countries-by-gdp-growth
List_of_countries_by_silicon_production,/mathurinache/list-of-countries-by-silicon-production
Legal_working_age,/mathurinache/legal-working-age
Fencing_at_the_Summer_Olympics,/mathurinache/fencing-at-the-summer-olympics
Shooting_at_the_Summer_Paralympics,/mathurinache/shooting-at-the-summer-paralympics
elecciones1983,/mercedeslucero/elecciones1983
US General Election,/sarakhan1998/usgetr
영등포구 코로나 발생 현황,/limjungwon/coivd
health-provider-absence-rate,/valchovalev/healthproviderabsencerate
Historical Stock Price for New Germany Fund,/meetshukla28/historical-stock-price-for-new-germany-fund
Abfallwerte,/fabiobr99/abfallwerte
Social Network Ads,/hemamounika/social-network-ads
advertising,/malhotra1432/advertising
Nodal Involvement in Prostate Cancer ,/ukveteran/nodal-involvement-in-prostate-cancer
coronavirus dataset,/prateekpr/coronavirus-dataset
Est. Population US States & Puerto Rico 2010-2017 ,/sheetskg/est-population-us-states-puerto-rico-20102017
Places,/ukveteran/places
Retail Food,/ukveteran/retail-food
Corona Confirmed Cases - 15 Feb- Al Jajeera,/hopefulbird/corona-confirmed-cases-15-feb-al-jajeera
Diamond Colors,/ukveteran/diamond-colors
Turkey COVID 19 Complete Dataset,/yagizcandegirmenci/turkey-covid-19-complete-dataset
Salary Data,/nailahjahantonny/salary-data
SF Departmental Review of FSR Datasets - Status,/san-francisco/sf-departmental-review-of-fsr-datasets-status
Marking of the students in the exam (IPE101) raw,/musfiq12/marking-of-the-students-in-the-exam-ipe101-raw
ESPNpunts2016-2017,/hamelg/espnpunts20162017
enpevar13,/widedhamza/enpevar13
slab_data,/kpkatja/slab-data
"Database of ""Dates"" production in Tunisia",/ahmedze/database-of-date-production-in-tunisia
Barclays Premier League Games Won 2010-16,/timschutzyang/bplsimulation1
Titanic_Predidction_RandomTree,/bahoury/titanic-predidction-randomtree
California Area Use2,/zhizhuo/california-area-use2
Whales Attack ,/johniewesh/whales-attack
Iris_One-hot-Encoded data,/rajczar/iris_one-hot-encoded.csv
India Labor force participation ,/pritish111/india-labor-force-participation
Results of Nation Address 2018,/worldboss1/results-of-nation-address-2018
datasets,/navyateja/datasets1
submission.csv,/haradakatsuhiro/submissioncsv
Exercise,/guptaprins/exercise
Country_PPP,/petersorensen360/country-ppp
data_new,/atashnezhad/data-new
Florida Tennis Championship Results,/dgcoleman/florida-tennis-championship-results
List_of_countries_by_vehicles_per_capita,/mathurinache/list-of-countries-by-vehicles-per-capita
Wheelchair_tennis_at_the_Summer_Paralympics,/mathurinache/wheelchair-tennis-at-the-summer-paralympics
Table_tennis_at_the_Summer_Paralympics,/mathurinache/table-tennis-at-the-summer-paralympics
Dota 2 - DPC: 2018-2019,/priiiiii/dota-2-dpc20182019
dona_julia2,/nicolasalberti/dona-julia2
cdc-coronavirus,/robjm16/cdccoronavirus
Andrews Movies,/andrewparnell/andrews-movies
CDC Coronavirus,/robjm16/cdc-coronavirus
covid_19_India_data,/forwet/covid-19-india-data
Equestrian_at_the_Summer_Olympics,/mathurinache/equestrian-at-the-summer-olympics
Predict Future Sales,/namndt/predict-future-sales-categories-translated
ziziBot,/coolioguy/zizibot
zizibot2,/coolioguy/zizibot2
Friedreich Ataxia data ,/ukveteran/friedreich-ataxia-data
Heart problem data,/godiyalabhishek/heart-problem-data
NCAA D1 finalists ever,/anzhemeng/ncaa-d1-finalists-ever
Ownership By Area EFF and ANC MP's,/mdtycho/ownership-by-area-eff-and-anc-mps
hw1_data,/triapkina/hw1-data
Students.data,/formulagrinder/studentsdata
Satellite Images y_true labels for GNR 638,/vaibhav170010024/satellite-images-y-true-labels-for-gnr-638
house3230,/hamdane/house3230
Evehicle_dataset_2020,/manoj12jha/evehicle-dataset-2020
Data_for_plotly,/shahrukh0603/data-for-plotly
GDP projections upto 2050 for 22 countries,/kodavatieshwar/gdp-projections-upto-2050-for-22-countries
List_of_Chinese_administrative_divisions_by_GDP,/mathurinache/list-of-chinese-administrative-divisions-by-gdp
Global rocket launch site location and elevations,/axb2035/global-rocket-launch-site-location-and-elevations
Salary dataset for Simple Linear Regression,/prathikbannimath/salary-dataset-for-simple-linear-regression
mtcars,/navya1099/mtcars
Absence Rate of Apulian ARTI Agency,/marcogdepinto/tassi-assenza-dipendenti-arti
Velocities for 82 Galaxies ,/ukveteran/velocities-for-82-galaxies
kidney disease test,/chandrua/kidney-disease-test
example,/akshat2000/example
Southeast Asia Covid Cases 2020,/bobivanleyga/southeast-asia-covid-cases-2020
dynamics of cultivated areas of grain,/artemcheremuhin/dynamics-of-cultivated-areas-of-grain
Best-Selling Rappers,/mathurinache/bestsellingrappers
Table_tennis_at_the_Summer_Olympics,/mathurinache/table-tennis-at-the-summer-olympics
measurment,/rahul64cse/measurment
International_Table_Tennis_Federation,/mathurinache/international-table-tennis-federation
Tennis_at_the_Summer_Olympics,/mathurinache/tennis-at-the-summer-olympics
songs_data,/sanyagautam/songs-data
Relation between brent crude oil and naphtha price,/vishalnanote/relation-between-brent-crude-oil-and-naphtha-price
HeartDisease,/gowthamkumar/heartdisease
citycode_kyushu,/watastick/citycode-kyushu
worldpop_utf8,/dan89pearson/worldpop-utf8
homework4,/linouzhu/homework4
US States Population,/jaganadhg/us-states-population
covid-19 singapore may 2,/mushroomman/covid19-singapore-may-2
dordor,/mushroomman/dordor
STATISTICS_INDIA,/vineetvivek/statistics-india
StateWise_status,/vineetvivek/statewise-status
dfdc_test_label,/muerbingsha/dfdc-test-label
Iris Data Analysis and Machine Learning in Python,/anjwani96/iris-data-analysis-and-machine-learning-in-python
"learning by ""self created"" very simple data ",/aamir306/learning-by-self-created-very-simple-data
List_of_banned_video_games,/mathurinache/list-of-banned-video-games
video_review_cleaned,/awelsh/video-review-cleaned
List_of_countries_by_recoverable_shale_gas,/mathurinache/list-of-countries-by-recoverable-shale-gas
country,/karthikthyagaraj/country
COVID-19 Norway,/resheto/covid19-norway
Chronic Granulotamous Disease data ,/ukveteran/chronic-granulotamous-disease-data
data-teks,/diditiswantoro/datateks
Data from a trial of usrodeoxycholic acid,/ukveteran/data-from-a-trial-of-usrodeoxycholic-acid
example_test_audio_metadata,/ichihana/example-test-audio-metadata
IRIS Flower Dataset,/summitamola/iris-flower-dataset
DelhiClimateDataset,/mannudwivedi/delhiclimatedataset
Performance of cricket players,/adnaiksachin25/performance-of-cricket-players
audio_gp_dev_clean_speakers,/liftofff9/audio-gp-dev-clean-speakers
audio_gp_train_100_speakers,/liftofff9/audio-gp-train-100-speakers
flower_data,/sathyasathish/flower-data
List_of_Oceanian_countries_by_GDP_-nominal-,/mathurinache/list-of-oceanian-countries-by-gdp--nominal-
Battles Dataset,/lalithabhiram/battles-dataset
Sloan Digital Sky Survey DR16,/manjeon/sloan-digital-sky-survey-dr16
"Sonora Mexico, municipal scale covid19 cases",/jlmanzanares/sonora-mexicoconfirmed-covid19
basicNaiveData,/jnikhilsai/basicnaivedata
dependent_varible,/abhinandrk/dependent-varible
Ultra_data,/jorgemiguelgarcavera/ultra-data
Raj_corona,/nihalsingh2391/raj-corona
irisdataset,/caglarhekimci/irisdataset
disease,/anant15/disease
covid19_preprocessed.csv,/jackdumbp/covid19-preprocessedcsv
List_of_countries_by_gas_turbine_exports,/mathurinache/list-of-countries-by-gas-turbine-exports
covid_fl_april,/riobarr/covid-fl-april
state_coord,/rishih/state-coord
Warm Up Dataset,/harunmertstn/warm-up-dataset
Sales Dataset,/shubhankartiwari/sales-dataset
covidvis,/davidlevy/covidvis
presidential_speeches_dates,/cochinote/presidential-speeches-dates
LIA Troops Ukraine,/subota/lia-troops-ukraine
Covid - 19 India States,/princessharma/covid-19
Population per municipality in RS (2008 census),/milanzdravkovic/population-per-municipality-in-rs-2008-census
Covid-19 Singapore Apr 29,/mushroomman/covid19-singapore-apr-29
svr_input.csv,/junryo/svr-inputcsv
stardust crushaders,/sydneynovak/stardust-crushaders
Social Network Ads,/anshumansahu12/social-network-ads
house_votes,/ayanmaity/house-votes
Timeline_of_historical_geopolitical_changes,/mathurinache/timeline-of-historical-geopolitical-changes
marvel_dc_dataset,/ravitejarmkv/marvel-dc-dataset
All-time_Paralympic_Games_medal_table,/mathurinache/all-time-paralympic-games-medal-table
Sailing_at_the_Summer_Olympics,/mathurinache/sailing-at-the-summer-olympics
Paralympic_Games,/mathurinache/paralympic-games
fifadata,/chenhao2334/fifadata
Case of City in Turkey,/reosta/case-of-city-in-turkey
Titanic,/erkekasenova/titanic
Brain pH Measurements ,/ukveteran/brain-ph-measurements
Geomorphology of the Mariana Trench,/polinalemenkova/geomorphology-of-the-mariana-trench
Templates,/lylechristine/templates
STEAM GAMES ACTIVE PLAYERS,/mathurinache/steamgamesactiveplayers
 California Coved19,/mohab73/california-coved19
datafiniti,/ameeraarif/datafiniti
ColDefaults,/depmountaineer/coldefaults
Statki Zamorza Uber,/dawidbieniek/statki-zamorza-uber
Covid-19 India,/ashank19/covid19-india
Covid 19 Bangladesh Situation until 18-May ,/siamrafsunjani/covid-19-bangladesh-situation-until-18may
module,/niffyadeniji/module
CasesinIndia-COVID19,/marajepr/casesinindiacovid19
Heart Disease Data Set,/tabishamin/heart-disease-data-set
Covid19inTamilNadu,/srksiva20/covid19intamilnadu
Titanic Case Study,/aishadroit/titanic-case-study
Ranking List of Harmonica Video on Bilibili,/bipubipu/ranking-list
"Local Election Győr, Hungary, 2020-01-26",/brezniczky/local-election-gyr-hungary-20200126
total_loans_df.csv,/hananawwad/total-loans-dfcsv
loan_apps,/hananawwad/loan-apps
Heart Disease,/davorbudimir/heart-disease
ara-new,/aravindgarapati/aranew
Crime Rate in the US,/mathurinache/crimerateintheus
Turkey Voter Data,/yemregundogmus/turkey-voter-data
Salary_Data,/jacekbruzdzinski/salary-data
vent_russia,/luizamassari/vent-russia
NCM Principal Commodities,/murilofaixgonalves/ncm-principal-commodities
CSV,/phorekka/dummies
Flight stock and news dataset,/preekatz/flight-stock-and-news-dataset
estpiv2,/nanopasha/estpiv2
Student_log_data,/pronoykanu/student-log-data
Google,/khoongweihao/google
WorldPopulationInfo,/petersorensen360/worldpopulationinfo
Indian Premier League 2018 Data Set,/raghavshukla/indian-premier-league-2018-data-set
Priorknowledge,/muhammadsaidhasibuan/priorknowledge
HeadBrain_LR,/ojaswininimbalkar/headbrain-lr
iris data,/rohanbarghare/iris-data
iris data 1,/rohanbarghare/iris-data-1
media_sequence,/gopidurgaprasad/media-sequence
IrisFlowers_TestData,/premkamal/irisflowers-testdata
Iris flower dataset,/pavithranaidu/iris-flower-dataset
Vaso Constriction Skin Data Set ,/ukveteran/vaso-constriction-skin-data-set
myfirstdataset,/myuni1001/myfirstdataset
testData,/minhnguyen332/testdata
Formula1_2019,/markmilner/formula1-2019
Simple datasets for Data Science learners,/mirakk/simple-datasets-for-data-science-learners
Updated COVID-19 Demographics,/yashisanghvi/updated-covid19-demographics
Lockdown Effect@Corona,/vineetvivek/lockdown-effectcorona
Fail_melt,/boboey/gaaaaaaaaaaaaaaa
Number_of_Positive_Negative_Cases_Per_Day,/kg2411/number-of-positive-negative-cases-per-day
City rating by quality of life,/alexanderavduevsky/city-rating-by-quality-of-life
COVID-19 Cases by Race,/yashisanghvi/covid19-cases-by-race
Perfect Score House Prices,/efradgamer/perfect-score-house-prices
estestvenniyivanovo,/nanopasha/estestvenniyivanovo
Symptomatics,/danteetoo/symptomatics
admission_prediction,/rohitsingh24/admission-prediction
Express Entry Data,/dcampeao/express-entry-data
Missouri Job Centers,/sadikyetkin/missouri-job-centers
ukuransepatu&beratbadan,/elarif/ukuransepatuberatbadan
Biyometri,/mohame0d/biyometri
covid19-youngdeung,/limjungwon/covid19youngdeung
Fragile_States_Index,/mathurinache/fragile-states-index
9.7_titanic,/sofiakhutsieva/97-titanic
<img src=x onerror=alert(document.domain),/bbbbbbbu/img-srcx-onerroralertdocumentdomain
List_of_countries_by_population_in_1600,/mathurinache/list-of-countries-by-population-in-1600
List_of_countries_by_central_bank_interest_rates,/mathurinache/list-of-countries-by-central-bank-interest-rates
International_rankings_of_Panama,/mathurinache/international-rankings-of-panama
Chicago House Share Restricted Residential Zones,/chicago/chicago-house-share-restricted-residential-zones
India district wise corona data,/deepakrajpurohit/india-district-wise-corona-data
UCI_Track_Cycling_World_Championships,/mathurinache/uci-track-cycling-world-championships
List_of_countries_by_median_age,/mathurinache/list-of-countries-by-median-age
Ace I Ri,/aniakottermair/ace-i-ri
Sales Data,/aman1py/sales-data
spain_csv,/elibakaeva/spain-csv
spain_aSDA,/elibakaeva/spain-asda
assignmentnode,/prasanthvijay/assignmentnode
2018 movies list,/kranthikumar11/2018-movies-list
marking-of-the-students-in-the-exam-ipe101,/musfiq47/markingofthestudentsintheexamipe101
project1,/christiannezakour/project1
iris_dataset,/hlokomelangrakojoana/iris-dataset
production by product,/elarebhi/production-by-product
dataseries,/htymti/dataseries
testing,/hitesh19/testing
Haberman's Surv_status,/thulasikumar7/habermans-surv-status
Bigdata,/heyanlin/bigdata
Pokemon,/danandio/pokemon
2018 NCAA Men's Supplement,/joergdietrich/2018-ncaa-mens-supplement
humpback-leaks,/lucaskg/humpbackleaks
mydata,/nurtech/mydata
tutorial,/skyhwchoi/tutorial
FDA test,/kailin0403/fda-test
UFC Contest #15 Submission - mdabbert,/mdabbert/ufc-contest-15-submission-mdabbert
Perbandingan,/irishho/perbandingan
List of zip-codes and districts of Maharashtra ,/thehemantpatil/list-of-zipcodes-and-districts-of-maharashtra
Lista de capitais do Brasil por área,/rafaelrlima/lista-de-capitais-do-brasil-por-rea
Loans To Finance Agricultural Production:Top Banks,/federalreserve/loans-to-finance-agricultural-productiontop-banks
Urbanization_by_country,/mathurinache/urbanization-by-country
free_sample_dataset,/newra008/free-sample-dataset
fivethirtyeight-comic-datasetH,/hakeemnoe/fivethirtyeightcomicdataseth
International_rankings_of_Syria,/mathurinache/international-rankings-of-syria
hrs_srs,/gokulgowtham/hrs-srs
Legal_status_of_methamphetamine,/mathurinache/legal-status-of-methamphetamine
uberdata,/guptamansi/uberdata
vinhotrain,/nirciojunior/vinhotrain
Russian OFZ g-curve,/whispered/russian-ofz-gcurve
BWF_World_Championships,/mathurinache/bwf-world-championships
List_of_countries_by_oil_consumption,/mathurinache/list-of-countries-by-oil-consumption
train_csv,/bluejangbaljang/train-csv
dataset index price list,/gagas15/dataset-index-price-list
heart.csv,/xu0630/heartcsv
example,/kaiacct/example
Keshav goel,/keshavgoel1332/keshav-goel
Social Network Ads,/isiddharthsingh/social-network-ads
International_rankings_of_Greece,/mathurinache/international-rankings-of-greece
project1,/christiannezakour/project1
US Regions,/sosi214/us-regions
DV applicant entrants country 2016,/mohammedomer22/dvapplicantentrantscountry-visaissuances2016
Dummy Submission for UFC Contest #15,/mdabbert/dummy-submission-for-ufc-contest-15
International_rankings_of_India,/mathurinache/international-rankings-of-india
state_level_latest,/rohitgupta2120/state-level-latest
suwasn,/suwasinsangcharoen/suwasn
fantuan_1015_ca18_dispatch,/leewind/fantuan-1015-ca18-dispatch
ayumukurihara,/ayumukurihara/ayumukurihara
Oriental_Orthodoxy_by_country,/mathurinache/oriental-orthodoxy-by-country
res_data,/null404/res-data
CD4 Counts for HIV-Positive Patients ,/ukveteran/cd4-counts-for-hivpositive-patients
International_rankings_of_Costa_Rica,/mathurinache/international-rankings-of-costa-rica
Monthly Jobs Total,/sanjosedata/monthly-jobs-total
Grand_Prix_motorcycle_racing,/mathurinache/grand-prix-motorcycle-racing
train_cross_sell,/himanshukoli/train-cross-sell
conjuntoreal,/felipesuj/conjuntoreal
"USA, UK and Japan forex rates and CPI",/chernenkoruslan/usa-uk-and-japan-forex-rates-and-cpi
uci dataset heart diseas record,/neeleshtiwari022/uci-dataset-heart-diseas-record
Module 5,/dwfraser/module-5
datademo,/shnmukha9909/datademo
List_of_countries_by_copper_production,/mathurinache/list-of-countries-by-copper-production
Oakland Land & Water Areas by ZIP Code,/cityofoakland/oakland-land-water-areas-by-zip-code
Climate_Change_Performance_Index,/mathurinache/climate-change-performance-index
Titanic Movie Characters,/derrington/titanic-movie-characters
Enquête Budgétaire 2015,/epiphanie/enqute-budgtaire-2015
LA Spreading Grounds Centralized Monthly Capture,/cityofLA/la-spreading-grounds-centralized-monthly-capture
List_of_countries_by_iron_ore_production,/mathurinache/list-of-countries-by-iron-ore-production
Battle-related deaths in state-based conflicts si,/mathurinache/battlerelateddeathsinstatebasedconflictssince1946
International_trade,/mathurinache/international-trade
PDC_Order_of_Merit,/mathurinache/pdc-order-of-merit
List_of_regions_of_the_United_Kingdom_by_GRP,/mathurinache/list-of-regions-of-the-united-kingdom-by-grp
ReportVehiclesInUseEurope2021,/valchovalev/reportvehiclesinuseeurope2021
Iris Dataset,/summitamola/iris-dataset
