dataset name,url
Moneyflowindexleena,/leenatjyotishi/moneyflowindexleena
aditigupta,/aditi8546/aditigupta
AarushMLDataset,/himanshut14/aarush-ml-dataset
AarushML,/himanshut14/aarushml
submit-files/,/keroido2321/submitfiles
Abortion_2018,/rakeshdon123/abortion-2018
Automobile_data.csvв,/scoobydumpling/automobile-datacsv
Air-Passengers,/koreaairline/airpassengers
stateborders,/alexbakr/stateborders
powerball_plus,/makhosandilendondo/powerball-plus
Countries,/petraaam/countries
Amazon Cloud Locations,/i2i2i2/amazon-cloud-locations
Human Development Index list,/marufibragimov/human-development-index-list
Logistic Regression,/tulikakarmokar/logistic-regression
sample_sub1,/amiled19/sample-sub1
submit-file,/mirudora/submitfile
female births,/hugoherrera11/female-births
supplier ie,/tanmoyie/supplier-ie
bkk_location_data,/mrworapon/bkk-location-data
spending of customer ,/yogirj/spending-of-customer
Unofficial Holidays,/hanyan/unofficialholidays
Indian Students Abroad (March 2017),/doctri/indian-students-abroad-march-2017
Michelson Speed of Light Data ,/ukveteran/michelson-speed-of-light-data
w06-data,/muharyman/w06data
Cowboy Draw Winning Numbers - Wyoming Lottery,/basaltier/cowboy-draw-winning-numbers-wyoming-lottery
lab3 data,/krishnagiri/lab3-data
Crime analysis,/kunalkk99/crime
Store_Retail_Analysis,/chandanabhatt/store-retail-analysis
Shipman Data,/ukveteran/shipman-data
Nikhil_Final_2,/vinaypnair/nikhil-final-2
Network Ads,/sahilgoel1201/network-ads
Decison tree,/aniketghodinde/decison-tree
Top 11 Countries with Highest Covid Death,/rabbani/top-11-countries-with-highest-covid-death
FIBA_Basketball_World_Cup,/mathurinache/fiba-basketball-world-cup
heart_disease,/nchakradharreddy9/heart-disease
diversification,/suoshiqi/diversification
Heartdisease.csv,/chakridhar/heartdiseasecsv
Submission for 9/19/20 UFC Contest,/mdabbert/submission-for-91920-ufc-contest
k means clustering,/aniketghodinde/k-means-clustering
tvmarketing,/busraatilgan/tvmarketing
countries,/mathnights/countries
algeria_provinces_covid,/mathnights/algeria-provinces-covid
sales_ds,/suhasvs/sales-ds
New York State Coronavirus (COVID-19) data,/gniwnyc/newyorkcityhealth
S-Algo,/kunalag/salgo
portland,/praga95/portland
homework,/kenneth66/homework
Electric Generation Fuel Source 1965-2020,/mathurinache/electricgenerationfuelsource19652020
data-multi_linear_regression,/mrtechnical011/datamulti-linear-regression
irisdataset,/aniketghodinde/irisdataset
nakaza,/janklsek/nakaza
GDP Ranking of Countries(2001 -2008),/kaivalyamanitripathi/gdp-ranking-of-countries2001-2008
Channel Data,/kecler/channel-data
 RIIID_Correctness_submisson,/abdeljalilelakkraoui/riiid-correctness-submisson
ADX_1_data,/zhangmeng9804/adx-1-data
tetete1,/hiicao/tetete1
chest_df,/katsuyanomura/chest-df
bobdata,/onimisionipe/bobdata
Busiest Airports 2000-2019,/mathurinache/busiestairports20002019
Data Scientists vs Size of Datasets,/laurae2/data-scientists-vs-size-of-datasets
COVID-19,/ramkripal/covid19-time-series-data
Forest,/rahulchahel/forest
Wiki Deadlink Collection,/sanjayv007/wikipedia
Top How Tos on Google 2004 to 2017,/GoogleNewsLab/top-how-tos-on-google-2004-to-2017
Student_Record,/zeeshanbandar/student-record
Cyberstalking in Tetovo,/shkurtelumaosmani/cyberstalking-in-tetovo
Intel AMD Latest CPUs,/dcorotuforo/intel-amd-latest-cpus
Foreign trade in Tunisia from 1997 to 2014,/rayenkhayat/foreign-trade-in-tunisia-from-1997-to-2014
State Senate Data,/rpaguirre/state-senate-data
FDS lab,/cvasan/fds-lab
Singapore Employment Change from 2010,/zhaofengchen/singapore-employment-change-from-2010
Retrenchment,/zhaofengchen/retrenchment
Computer Sales Forbes,/antonioportillo/computer-sales-forbes
titanic(everyonedies),/zainabsohail/titaniceveryonedies
top50spotify,/sagittarius3/top50spotify
Loan_dataset,/mejbahahammad/loan-dataset
Nutrient,/karthickveerakumar/nutrient
Indoor Air Quality Parameter(indian house),/priyankadilipshinde/indoor-air-quality-parameterindian-house
Car Price,/viveksanwal/car-price
Electric current Worldwide,/darkmistress/electric-current-worldwide
sales_ds,/suhasvs/sales-ds
Media Website,/pinghuskar/media-website
List_of_countries_by_net_exports,/mathurinache/list-of-countries-by-net-exports
List_of_countries_by_natural_increase,/mathurinache/list-of-countries-by-natural-increase
List_of_countries_by_tomato_production,/mathurinache/list-of-countries-by-tomato-production
List_of_countries_by_magnesium_production,/mathurinache/list-of-countries-by-magnesium-production
List_of_countries_by_forest_area,/mathurinache/list-of-countries-by-forest-area
Lists_of_the_Arab_League,/mathurinache/lists-of-the-arab-league
List_of_Finnish_regions_by_GDP,/mathurinache/list-of-finnish-regions-by-gdp
List_of_countries_by_titanium_production,/mathurinache/list-of-countries-by-titanium-production
List_of_countries_by_population_in_2000,/mathurinache/list-of-countries-by-population-in-2000
List_of_countries_by_external_debt,/mathurinache/list-of-countries-by-external-debt
List_of_countries_by_zinc_production,/mathurinache/list-of-countries-by-zinc-production
List_of_countries_by_public_sector_size,/mathurinache/list-of-countries-by-public-sector-size
List_of_countries_by_GDP_-PPP-_per_capita,/mathurinache/list-of-countries-by-gdp--ppp--per-capita
List_of_countries_by_FDI_abroad,/mathurinache/list-of-countries-by-fdi-abroad
List_of_Yugoslav_films,/mathurinache/list-of-yugoslav-films
List_of_supercentenarians_by_continent,/mathurinache/list-of-supercentenarians-by-continent
List_of_Mexican_states_by_GDP,/mathurinache/list-of-mexican-states-by-gdp
List_of_countries_by_Human_Development_Index,/mathurinache/list-of-countries-by-human-development-index
List_of_countries_by_rail_transport_network_size,/mathurinache/list-of-countries-by-rail-transport-network-size
List_of_countries_by_manganese_production,/mathurinache/list-of-countries-by-manganese-production
List_of_countries_by_gas_turbine_exports,/mathurinache/list-of-countries-by-gas-turbine-exports
ufc 251 submission,/yeahhhhhboi/ufc-251-submission
bddata,/parthog/bddata
BWF_World_Junior_Ranking,/mathurinache/bwf-world-junior-ranking
Alpine_skiing_at_the_Winter_Paralympics,/mathurinache/alpine-skiing-at-the-winter-paralympics
US State Abbreviations & Codes,/elklightning/us-state-abbreviations-codes
speciale2,/nikolajfricke/speciale2
Position_Salaries_poly.csv,/mariospirito/position-salaries-polycsv
Trump.Approval,/ryanwestwood/trumpapproval
wheat2_dataset,/galabpokh/wheat2-dataset
trumpeval,/ryanwestwood/trumpeval
List_of_windmills_in_the_United_Kingdom,/mathurinache/list-of-windmills-in-the-united-kingdom
List_of_countries_by_population_in_1939,/mathurinache/list-of-countries-by-population-in-1939
List_of_countries_by_length_of_coastline,/mathurinache/list-of-countries-by-length-of-coastline
List_of_countries_by_quality_of_healthcare,/mathurinache/list-of-countries-by-quality-of-healthcare
List_of_countries_by_government_budget_-PPP-,/mathurinache/list-of-countries-by-government-budget--ppp-
List_of_freedom_indices,/mathurinache/list-of-freedom-indices
List_of_countries_by_energy_consumption_per_capita,/mathurinache/list-of-countries-by-energy-consumption-per-capita
List_of_countries_by_GDP_-PPP-_per_person_employed,/mathurinache/list-of-countries-by-gdp--ppp--per-person-employed
List_of_countries_by_tin_production,/mathurinache/list-of-countries-by-tin-production
"New Delhi, India locality",/jamesjuliustudu/delhi-locality
output_from_my_file,/pruthviraj98/output-from-my-file
Hot Ones Guests,/michaelsparks/hot-ones-guests
practicev2use,/jabamiyumeko1/practicev2use
ufc-251-dummy-submission,/mdabbert/ufc251dummysubmission
İlk Deneme,/tueglen/ilk-deneme
UFC Contest Submission,/bongane/ufc-contest-submission
testscore,/vandanpatel/testscore
india_census.csv,/jayaraghavendra/india-censuscsv
submission,/gongmingcarmen/submission
infinityaquifer,/engandrebrasil/infinityaquifer
All-time_Olympic_Games_medal_table,/mathurinache/all-time-olympic-games-medal-table
Owners,/sunil4423/owners
noise_pred_result,/jihunlorenzopark/noise-pred-result
Covid19inTamilNadu,/srksiva20/covid19intamilnadu
Ranking List of Harmonica Video on Bilibili,/bipubipu/ranking-list
"Local Election Győr, Hungary, 2020-01-26",/brezniczky/local-election-gyr-hungary-20200126
store24 Dataset,/khehsanurrahman/store24-dataset
UFC Lewis vs.Oleinik Bet Dummies,/mdabbert/ufc-lewis-vsoleinik-bet-dummies
FIFA confederations list,/qadeersipra/fifa-confederations-list
Templates,/lylechristine/templates
STEAM GAMES ACTIVE PLAYERS,/mathurinache/steamgamesactiveplayers
 California Coved19,/mohab73/california-coved19
List_of_countries_by_population_in_1000,/mathurinache/list-of-countries-by-population-in-1000
List_of_countries_by_grape_production,/mathurinache/list-of-countries-by-grape-production
Olympics,/hansels/olympics
Set for Life Draw History,/ukveteran/set-for-life-draw-history
Covid-19-TN,/aakashawesome/covid19tn
Latitude_Long of Districts of UttarPradesh(India),/kiranmanishasahu/latitude-long-of-districts-of-uttarpradeshindia
Election,/swetapadmadalai/election
Mortality_Rate_LungDisease_by_Country_2020,/ssethy2011/mortality-rate-lungdisease-by-country-2020
iris data,/emannazaizeh/iris-data
file11,/sankumud/file11
Movies Body Count,/igushev/movie-body-count
dataset,/scuser/dataset
iris_dataset,/uzoma1/iris-dataset
lreg_data,/fsalvagnini/lreg-data
Spotify top 50 songs,/ratul6/spotify-top-50-songs
fdsfsdf,/fangxiang00/fdsfsdf
kaggle_data,/brunnoramos/kaggle-data
data-covid19,/mustang007/datacovid19
hairstyle,/sumitsaha56/hairstyle
Clustered Ordinal Respiratory Disorder ,/ukveteran/clustered-ordinal-respiratory-disorder
cluster.csv,/rajendrashekhawat/clustercsv
Clustering Data Sets With 2 Examples ,/manohar676/clustering-data-sets-with-2-examples
swetam,/swetamsinha/swetam
dataset,/alex243/dataset
clustering,/xiaoxia/clustering
cluster_data,/intelligentguy/cluster-data
Mass and conc of clusters,/swetamsinha/mass-and-conc-of-clusters
Coronavirus Dataset LATEST,/shervinantony/coronavirus-dataset-latest
List_of_Paralympic_Games_host_cities,/mathurinache/list-of-paralympic-games-host-cities
Advertising,/orhanari/advertising
Mobiles Ratings & Price,/ashisrath1995/mobiles-ratings-price
Dummy Sub for UFC Brunson/Shahbazyan Contest,/mdabbert/dummy-sub-for-ufc-brunsonshahbazyan-contest
city_info,/irinasalnikova/city-info
air_files_csv,/gouravrastogi/air-files-csv
COVID-19 Iceland,/resheto/covid19-iceland
TrainingInstitute,/premamonish/traininginstitute
Euro Debt Crisis,/ukveteran/euro-debt-crisis
sat_gpa.csv,/sundancefish/sat-gpacsv
Phoenix PD Officer-Involved Shootings,/jakeb1090/phoenix-police-officerinvolved-shootings
Car_sales,/rajatkumartiwari/car-sales
exdata,/luoganwen/exdata
COVID-19 in India,/shaitender/covid19-in-india
New Product Sales,/mavihs08/new-product-sales
Heart disease,/shahriarhossain/heart-disease
CVSaug2020,/elmirahassanzadeh/cvsaug2020
name22,/complex09/name22
K_Means_Clustering,/suyogya/k-means-clustering
covid-19-colombia,/mrugeles/covid19colombia
Heart Dataset,/karandas/heart-dataset
ara-new,/aravindgarapati/aranew
Lockdown Effect@Corona,/vineetvivek/lockdown-effectcorona
IIM Rohtak data,/shubhamzapate/iim-rohtak-data
Crime Rate in the US,/mathurinache/crimerateintheus
heart data,/ammarabsawy/heart-data
1 example,/natalyache/1-example
Who survives Titanic ,/sindhujarao/who-survives-titanic
covid 19,/mohammadarshoddin/covid-19
Edgar vs Munhoz Contest Submission 2,/bongane/edgar-vs-munhoz-contest-submission-2
Kwalknums,/hansiewansie/kwalknums
patagonia_duffel_bags,/jimmyluong/patagonia-duffel-bags
share_buyback,/muniroathborath/share-buyback
tmp_prin_1815,/namiki1984/prin-for-1815
soobi_python,/kevinchiuai/class-soobi
ufc-252-contest-dummy-submission,/mdabbert/ufc252contestdummysubmission
UFC-252-Contest-Submission,/bongane/ufc252contestsubmission
PollingData,/sumaniit/pollingdata
Breakaway,/pareshkadoo/breakaway
Iris Data Set,/summitamola/iris-data-set
clash_royale_card_infos,/freakyoiseau/clash-royale-card-infos
correlation,/maheshwars/correlation
Biathlon_at_the_Winter_Paralympics,/mathurinache/biathlon-at-the-winter-paralympics
Country Codes: 2/3 Letter,/patricklowe/country-codes
Edgar vs Munhoz Contest Submission 1,/bongane/edgar-vs-munhoz-contest-submission-1
TV_Marketing,/venkateshthota/tv-marketing
multiTimelineTest,/kirahman2/multitimelinetest
UK Daily Confirmed Cases 3/4/2020,/ukveteran/uk-daily-confirmed-cases-342020
Halley's Life Table ,/ukveteran/halleys-life-table
Trabalho 01 Classificação musical,/alvaromarx/trabalho-01-classificao-musical
COVID-19 John Hopskins University,/thapasaroj/covid19-john-hopskins-university
SaludCantonesEcuador,/mnleck/saludcantonesecuador
us_stocks,/jashwanthkumargoud/us-stocks
data co space,/phamvanduc/data-co-space
Smith vs Rakic Contest Submission 1,/bongane/smith-vs-rakic-contest-submission-1
Corona Patients Bangalore,/ravindrabommai/corona-patients-bangalore
CheckDIFloat,/ngocdangthibich/checkdifloat
Smith vs Rakic Contest Submission 2,/bongane/smith-vs-rakic-contest-submission-2
plastics-top-rivers,/valchovalev/plasticstoprivers
www.kaggle.com/puneetsingh/file,/puneetsinghh/wwwkagglecompuneetsinghfile
BTGGBDS1ee,/ngocdangthibich/btggbds1ee
KaggleCheckmismatch,/ngocdangthibich/kagglecheckmismatch
Kaggleeeeecheck date2,/ngocdangthibich/kaggleeeeecheck-date2
CheckSpace,/ngocdangthibich/checkspace
CHeck Datetime+Integer,/ngocdangthibich/check-datetimeinteger
marvel characters,/yadhuphilip/marvel-characters
Tabla1.4.1Daniel,/mmoralesr/tabla141daniel
Weather Dataset,/jordandavid/weather-dataset
LinearReg,/vaishnavigangadhar/linearreg
"Kyphosis,a fata disease for children",/avinashskumar/kyphosisa-fata-disease-for-children
world-trade-exports-constant-prices,/valchovalev/worldtradeexportsconstantprices
Fish_dataset,/aditya301112/fish-dataset
T20 Cricket Most Runs 2016,/frankfernandes/t20mostruns2016
Lovathon Project,/nizarmazlan/lovathon-project
Week6BC2406,/liewyousheng/week6bc2406
LC_loans,/wgunat/lc-loans
Walmart Transaction Data,/ukwalmart/transactiondata
sesudahpodcast,/irishho/sesudahpodcast
Automobile_Dataset,/dhavalraval/automobile-dataset
IFC Summary Statement of Comprehensive Income,/theworldbank/ifc-summary-statement-of-comprehensive-income
failurepython,/bhumirpatel/failurepython
failurefile,/deepushah/failurefile
students,/hritikeleven/students
pos_event,/muniroathborath/pos-event
neg_events,/muniroathborath/neg-events
AutoMobilePrice,/nikhilsoni09/automobileprice
Tanmay1srivastava,/tanmaysrivastava12/tanmay1srivastava
CungNgay_CoGio_,/ngocdangthibich/cungngay-cogio
Datetime+Integer+Float,/ngocdangthibich/datetimeintegerfloat
SalaryData,/mokesh0710/salarydata
testss,/yashbansal1099/testss
Car Price Prediction,/sivakrishna3311/car-price-prediction
train data for COVID19 Local US-CA Forecasting,/abhijithchandradas/train-data-for-covid19-local-usca-forecasting
olympics,/mauyonfridaysenapon/olympics
Bitcoin trading values,/frankyano/bitcoin-trading-values
Cook Partisan Voter Index (PVI) for States (2017),/cviaxmiwnptr/cook-partisan-voter-index-pvi-for-states-2017
Altura_alunos,/simoneassis/altura-alunos
UFC Fight Night: Edgar vs Munhoz Dummy Task Sub,/mdabbert/ufc-fight-night-edgar-vs-munhoz-dummy-task-sub
UFC Fight Night 8/22/20 Contest Submission,/mdabbert/ufc-fight-night-82220-contest-submission
Marriage Status,/mdshamimrahman/marriage-status
Test_file,/rekha364/test-file
heart_disease_file,/skkthedreamer/heart-disease-file
daily-total-female-birth-CA,/manikantkumar/dailytotalfemalebirthca
saudi_gdp,/noraalmaghlouth/saudi-gdp
Perbandingan,/wahyuniindraswari/perbandingan
mdabbert ufc contest 10 submission,/mdabbert/mdabbert-ufc-contest-10-submission
SaudiGDP,/noraalmaghlouth/saudigdp
ClassDataF20,/abdul381/classdataf20
Dummy Sub for UFC Fight Night Overeem vs Sakai,/mdabbert/dummy-sub-for-ufc-fight-night-overeem-vs-sakai
Faillissementen_sectoren_2.0,/dollieschmitschman/faillissementen-sectoren-20
Equestrian_at_the_Summer_Olympics,/mathurinache/equestrian-at-the-summer-olympics
Predict Future Sales,/namndt/predict-future-sales-categories-translated
ziziBot,/coolioguy/zizibot
zizibot2,/coolioguy/zizibot2
mapa log lat ebola,/fabiovaz/mapa-log-lat-ebola
map-log-lat-h1n1,/fabiovaz/maploglath1n1
IRIS Dataset,/syedtouqeer/iris-dataset
Covid 19 Curitiba,/luistiago/covid-19-curitiba
Lego Colors,/rickvenadata/lego-colors
mtcars1,/aishwaryachowdary/mtcars1
predator,/rangerdanger/predator
mapa log lat h1n1,/fabiovaz/mapa-log-lat-h1n1
lat log map h1n1,/fabiovaz/lat-log-map-h1n1
Coronavirus-Italy-Time-Series-Dataset,/jacobmacleod/coronavirusitalytimeseriesdataset
basic_ammenities,/atharvadeore/basic-ammenities
zama göre değişen,/ardakksal/zama-gre-deien
RedComp,/saptarsi/redcomp
task1seeds,/avinashvyas/task1seeds
Precipitacion_2013-2020_Barranquilla,/andresaguirrecudris/precipitacion-20132020-barranquilla
Dota 2 - DPC: 2018-2019,/priiiiii/dota-2-dpc20182019
covid22062020,/ashank19/covid22062020
Apartment Benchmark Prices,/rowena1/apartment-benchmark-prices
air data,/yashgoyal401/air-data
akhir ujian,/rizkynilam/akhir-ujian
lucky uas RFM,/luckyrachmatsaputra/lucky-uas-rfm
uas RFM lucky big data,/luckyrachmatsaputra/uas-rfm-lucky-big-data
TESTTTTT,/abramleendert/testtttt
abramlk,/abramleendert/abramlk
submis3,/borobom/submis3
Food Pricing Monitoring tool dataset,/shirishsonvane/food-pricing-monitoring-tool-dataset
test.csv,/jasiwalaman97/testcsv
covid-19 Turkey (worldometer's),/atidem/covid19-turkey-worldometers
Corona Virus,/mahadihasantarunno/corona-virus
NI Standard Price and Index by LGD,/philmulhall/ni-standard-price-and-index-by-lgd
titanic,/jinghaodu/titanic
mymba_data,/aishwaryachowdary/mymba-data
US States Energy Profiles 2015,/headwinds/us-states-energy-profiles-2015
Pesquisadores_2017,/fernandabluestar/informaes-sobre-os-pesquisadores
players,/bassballfever/players
5f_effdet5,/xiaoyaopeng/5f-effdet5
EcoliCsv,/dilippuripuri/ecolicsv
validation-hers,/monnniil/validationhers
canada,/vandanpatel/canada
lovedata,/komalvishwakarma/lovedata
watermelon4.0,/ch1762/watermelon40
IRIS_CLF_DATASET,/rockinjas123/iris-clf-dataset
data collected hers,/monnniil/data-collected-hers
Best-Selling Rappers,/mathurinache/bestsellingrappers
Table_tennis_at_the_Summer_Olympics,/mathurinache/table-tennis-at-the-summer-olympics
measurment,/rahul64cse/measurment
International_Table_Tennis_Federation,/mathurinache/international-table-tennis-federation
Tennis_at_the_Summer_Olympics,/mathurinache/tennis-at-the-summer-olympics
ALASKA2 TFRecord files,/momoyo/alaska2-tfrecord-files
Florida Tennis Championship Results,/dgcoleman/florida-tennis-championship-results
World_Amateur_Golf_Ranking,/mathurinache/world-amateur-golf-ranking
Wheelchair_tennis_at_the_Summer_Paralympics,/mathurinache/wheelchair-tennis-at-the-summer-paralympics
Table_tennis_at_the_Summer_Paralympics,/mathurinache/table-tennis-at-the-summer-paralympics
List_of_countries_by_vehicles_per_capita,/mathurinache/list-of-countries-by-vehicles-per-capita
Dota 2 - DPC: 2018-2019,/priiiiii/dota-2-dpc20182019
GDP projections upto 2050 for 22 countries,/kodavatieshwar/gdp-projections-upto-2050-for-22-countries
List_of_Chinese_administrative_divisions_by_GDP,/mathurinache/list-of-chinese-administrative-divisions-by-gdp
Global rocket launch site location and elevations,/axb2035/global-rocket-launch-site-location-and-elevations
Salary dataset for Simple Linear Regression,/prathikbannimath/salary-dataset-for-simple-linear-regression
Absence Rate of Apulian ARTI Agency,/marcogdepinto/tassi-assenza-dipendenti-arti
mtcars,/navya1099/mtcars
Velocities for 82 Galaxies ,/ukveteran/velocities-for-82-galaxies
kidney disease test,/chandrua/kidney-disease-test
Southeast Asia Covid Cases 2020,/bobivanleyga/southeast-asia-covid-cases-2020
example,/akshat2000/example
simple salary prediction ,/bigbillions/simple-salary-prediction
Republican Primary,/ryanwestwood/republican-primary
Primary Results,/ryanwestwood/primary-results
Velachery AQI,/solomonbradley/velachery-aqi
EU Countries List,/gmguarino1/eu-countries-list
ds_labels,/vinciusdarochamotta/labels
110000,/jolatwa/110000
gtborn,/ojoboaaron/gtborn
Test dataset,/vikasbhadoria/test-dataset
Olympic Games,/adeyoyintemidayo/olympic-games
country,/karthikthyagaraj/country
challenge-2019-classes-description-segmentable,/mathurinache/challenge2019classesdescriptionsegmentable
genderbias,/ajaldin/genderbias
wheatdt,/doanquanvietnamca/wheatdt
Dr-Semmelweis-Handwashing,/vynguyen2408/drsemmelweishandwashing
VBO Bootcamp ,/rame1453/vbo-bootcamp-clinic
haberman,/gowtamsingulur/habermancsv
chd123456,/fatenalzazah/chd123456
tugasssss,/abramleendert/tugasssss
Covid-19 USA ,/sarques/covid-usa
US Counties GDP,/sarques/us-counties-gdp
Automobile_data,/mauyonfridaysenapon/automobile-data
Price prediction,/anshulkataria/price-prediction
Dataset,/bashirabubakar/dataset
Satellite Images y_true labels for GNR 638,/vaibhav170010024/satellite-images-y-true-labels-for-gnr-638
house3230,/hamdane/house3230
TestSet,/aliwest/testset
Miceweights,/evagorasgeorgiou/miceweights
state_lats,/morgank23/state-lats
Chronic Granulotamous Disease data ,/ukveteran/chronic-granulotamous-disease-data
Actual Fight Night Kattar vs Ige Submission,/mdabbert/actual-fight-night-kattar-vs-ige-submission
bseandusdinr,/sanketbanothe/bseandusdinr
bseusdinr,/sanketbanothe/bseusdinr
arreglado,/susana11escobar/arreglado
datos_r,/susana11escobar/datos-r
niksdata,/nikhildas24/niksdata
Iris flower dataset,/pavithranaidu/iris-flower-dataset
Covid19-Democracy,/romangrigorenko/covid19democracy
Iris Data Analysis and Machine Learning in Python,/anjwani96/iris-data-analysis-and-machine-learning-in-python
"learning by ""self created"" very simple data ",/aamir306/learning-by-self-created-very-simple-data
List_of_banned_video_games,/mathurinache/list-of-banned-video-games
video_review_cleaned,/awelsh/video-review-cleaned
List_of_countries_by_recoverable_shale_gas,/mathurinache/list-of-countries-by-recoverable-shale-gas
Fuel Data,/mohamedibrahimml/fuel-data
m5_Inflation_rate,/wonjunpark/m5-inflation-rate
input/panda_submissions/test,/rokiso/inputpanda-submissionstest
kwc dataset,/mahfuz17/kwc-dataset
Datos Ibex35 a 072020,/andrsdellamo/datos-ibex35-a-072020
Pokemon First Generation,/suveesh/pokemon-first-generation-attributes-dataset
COVID19 Indian Testing Labs,/nitikakamboj/covid19-indian-testing-labs
flower_data,/sathyasathish/flower-data
audio_gp_dev_clean_speakers,/liftofff9/audio-gp-dev-clean-speakers
audio_gp_train_100_speakers,/liftofff9/audio-gp-train-100-speakers
Battles Dataset,/lalithabhiram/battles-dataset
List_of_Oceanian_countries_by_GDP_-nominal-,/mathurinache/list-of-oceanian-countries-by-gdp--nominal-
Sloan Digital Sky Survey DR16,/manjeon/sloan-digital-sky-survey-dr16
UFC 251 Actual Submission,/mdabbert/ufc-251-actual-submission
Predice el futuro,/bhanu77/predice-el-futuro
mlaz svr,/thecr7guy/mlaz-svr
Tensorflow_Example_Page,/scatteredflo/tensorflow-example-page
Mall Customers,/lokkagle/mall-customers
intent_data,/charlesaverill/intent-data
My_Computer_data,/sghosh1995/my-computer-data
tmp_data,/zhangbl/tmp-data
COVID19 All India Cases,/sakshamv30/covid19-all-india-cases
shampoo-dataset,/aashishchaubey/shampoodataset
my test,/yssuen/my-test
Indian Super League 2019-20 with formation details,/kpiplai/indian-super-league-201920-with-formation-details
UTMZONES OF INDIA,/soham1024/utmzones-of-india
dummy-kattar-vs-ige-submission,/mdabbert/dummykattarvsigesubmission
mockdata,/yotsuda/mockdata
Cusotmerts,/vamsygvs/cusotmerts
stardust crushaders,/sydneynovak/stardust-crushaders
iris_csv,/huiyunzheng/iris-csv
Pokemon,/muditchoraria/pokemon
irisflower,/satyamgoswami/irisflower
IrisFlowers_TestData,/premkamal/irisflowers-testdata
house_votes,/ayanmaity/house-votes
Timeline_of_historical_geopolitical_changes,/mathurinache/timeline-of-historical-geopolitical-changes
marvel_dc_dataset,/ravitejarmkv/marvel-dc-dataset
All-time_Paralympic_Games_medal_table,/mathurinache/all-time-paralympic-games-medal-table
Social Network Ads,/anshumansahu12/social-network-ads
Sailing_at_the_Summer_Olympics,/mathurinache/sailing-at-the-summer-olympics
Paralympic_Games,/mathurinache/paralympic-games
data-teks,/diditiswantoro/datateks
Data from a trial of usrodeoxycholic acid,/ukveteran/data-from-a-trial-of-usrodeoxycholic-acid
example_test_audio_metadata,/ichihana/example-test-audio-metadata
IRIS Flower Dataset,/summitamola/iris-flower-dataset
DelhiClimateDataset,/mannudwivedi/delhiclimatedataset
Performance of cricket players,/adnaiksachin25/performance-of-cricket-players
List_of_countries_by_feldspar_production,/mathurinache/list-of-countries-by-feldspar-production
List_of_countries_by_exports_per_capita,/mathurinache/list-of-countries-by-exports-per-capita
Polarbear-Rose chart dataset,/maisha22/polarbearrose-chart-dataset
List-of-cities-in-Italy,/mathurinache/list-of-cities-in-italy
Lists_of_Lepidoptera_by_region,/mathurinache/lists-of-lepidoptera-by-region
Lists_of_law_schools,/mathurinache/lists-of-law-schools
COVID-19 AWARENESS DATASET,/abhishekvaid19968/covid19-awareness-dataset
one row da,/devkid/one-row-da
iris_dataset,/asamad06/iris-dataset
submission_global_wheat,/asepsaputra/submission-global-wheat
LogisticTrans Income Dataset,/petersmithdetroit/logistictrans-income-dataset
dataset,/abdulmananengr/dataset
28jul2020LAB2,/kiranak/28jul2020lab2
addition,/vkj284/addition
TFP.csv,/rmarques0/tfpcsv
Search trends related to mental health in Covid19,/rachnagupta/search-trends-related-to-mental-health-in-covid19
www.kaggle.com/ganeshkavhar/airline safety ,/ganeshkavhar/wwwkagglecomganeshkavharairline-safety
UFC Brunson - Shahbazyan Contest Submission,/mdabbert/ufc-brunson-shahbazyan-contest-submission
covid_19_jharkhand,/nihalsingh2391/covid-19-jharkhand
ICC-liver-label,/yuchengdong/iccliverlabel
List_of_countries_by_GDP_-PPP-_per_hour_worked,/mathurinache/list-of-countries-by-gdp--ppp--per-hour-worked
List_of_countries_by_homeless_population,/mathurinache/list-of-countries-by-homeless-population
List_of_countries_by_foreign-exchange_reserves,/mathurinache/list-of-countries-by-foreign-exchange-reserves
List_of_Oceanian_countries_by_population,/mathurinache/list-of-oceanian-countries-by-population
List_of_islands_by_population,/mathurinache/list-of-islands-by-population
List_of_Indian_states_and_union_territories_by_GDP,/mathurinache/list-of-indian-states-and-union-territories-by-gdp
List_of_countries_by_Zoroastrian_population,/mathurinache/list-of-countries-by-zoroastrian-population
List_of_countries_by_wheat_exports,/mathurinache/list-of-countries-by-wheat-exports
List_of_countries_by_social_welfare_spending,/mathurinache/list-of-countries-by-social-welfare-spending
List_of_countries_by_population_in_1989,/mathurinache/list-of-countries-by-population-in-1989
List_of_countries_by_population_in_1500,/mathurinache/list-of-countries-by-population-in-1500
List_of_countries_by_population_growth_rate,/mathurinache/list-of-countries-by-population-growth-rate
List_of_countries_by_leading_trade_partners,/mathurinache/list-of-countries-by-leading-trade-partners
List_of_countries_by_intentional_homicide_rate,/mathurinache/list-of-countries-by-intentional-homicide-rate
List_of_countries_by_inequality-adjusted_HDI,/mathurinache/list-of-countries-by-inequality-adjusted-hdi
List_of_countries_by_home_ownership_rate,/mathurinache/list-of-countries-by-home-ownership-rate
List_of_countries_by_guaranteed_minimum_income,/mathurinache/list-of-countries-by-guaranteed-minimum-income
List_of_countries_by_gross_national_savings,/mathurinache/list-of-countries-by-gross-national-savings
List_of_countries_by_government_budget_per_capita,/mathurinache/list-of-countries-by-government-budget-per-capita
